Incident ID,Date,State,City,County,Address,Latitude,Longitude,# Killed,# Injured,Incident Characteristics
2375671,8/1/22,Missouri,Saint Louis,,430 S 15th St,38.6242,-90.2036,1,0,"Shot - Dead (murder, accidental, suicide)"
2324686,6/7/22,Missouri,Saint Louis,,1420 Hampton Ave,38.6246,-90.2875,1,0,"Shot - Dead (murder, accidental, suicide)
Workplace shooting (disgruntled employee)"
2373355,7/29/22,Missouri,Saint Louis,,I-55 and S Broadway,38.6249,-90.1908,1,0,"Shot - Dead (murder, accidental, suicide)
Drive-by (car to street, car to car)
Shootout (where VENN diagram of shooters and victims overlap)"
2472244,12/1/22,Missouri,Saint Louis,,I-55 and S Broadway,38.6249,-90.1908,1,0,"Shot - Dead (murder, accidental, suicide)
Suicide^"
2423603,9/25/22,Missouri,Saint Louis,,600 block of Walnut St,38.6249,-90.1919,0,2,"Shot - Wounded/Injured
Defensive Use
Defensive Use - Victim stops crime
Defensive Use - Good Samaritan/Third Party
Defensive Use - Shots fired, no injury/death
Shootout (where VENN diagram of shooters and victims overlap)"
2426427,9/28/22,Missouri,Saint Louis,,4264 Manchester Ave,38.6268,-90.2565,1,0,"Shot - Dead (murder, accidental, suicide)
Possession of gun by felon or prohibited person"
2428769,9/30/22,Missouri,Saint Louis,,,38.627,-90.1994,1,0,"Shot - Dead (murder, accidental, suicide)"
2222259,1/28/22,Missouri,Saint Louis,,,38.627,-90.1994,0,1,Shot - Wounded/Injured
2235677,2/15/22,Missouri,Saint Louis,,1500 block of Hickory St,38.627,-90.1994,0,1,Shot - Wounded/Injured
2236820,2/17/22,Missouri,Saint Louis,,,38.627,-90.1994,0,2,Shot - Wounded/Injured
2239299,2/22/22,Missouri,Saint Louis,,,38.627,-90.1994,0,1,Shot - Wounded/Injured
2380581,8/6/22,Missouri,Saint Louis,,,38.627,-90.1994,0,1,Shot - Wounded/Injured
2422268,9/22/22,Missouri,Saint Louis,,,38.627,-90.1994,0,1,Shot - Wounded/Injured
2443782,10/23/22,Missouri,Saint Louis,,4600 block of S Broadway,38.627,-90.1994,0,2,Shot - Wounded/Injured
2329019,6/13/22,Missouri,Saint Louis,,3500 block of S Spring Ave,38.627,-90.1994,0,2,"Shot - Wounded/Injured
Child Involved Incident
Child injured (not child shooter)"
2299806,5/10/22,Missouri,Saint Louis,,1300 block of Market St,38.6271,-90.2008,1,0,"Shot - Dead (murder, accidental, suicide)"
2321529,6/4/22,Missouri,Saint Louis,,N 8th St and Chestnut St,38.6271,-90.193,0,2,Shot - Wounded/Injured
2270455,4/3/22,Missouri,Saint Louis,,Manchester Ave and Kentucky Ave,38.6275,-90.2529,1,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, suicide)"
2350782,7/5/22,Missouri,Saint Louis,,N 9th St and Pine St,38.6281,-90.1938,0,1,Shot - Wounded/Injured
2467202,11/22/22,Missouri,Saint Louis,,800 Olive St,38.6283,-90.1927,1,0,"Shot - Dead (murder, accidental, suicide)
Shootout (where VENN diagram of shooters and victims overlap)"
2305071,5/17/22,Missouri,Saint Louis,,N 13th St and Chestnut St,38.6284,-90.1995,0,1,Shot - Wounded/Injured
2302901,5/15/22,Missouri,Saint Louis,,1400 block of Chestnut St,38.6287,-90.2009,0,1,Shot - Wounded/Injured
2421211,9/22/22,Missouri,Saint Louis,,1121 Hampton Ave,38.6288,-90.2876,0,1,Shot - Wounded/Injured
2469981,11/23/22,Missouri,Saint Louis,,Pine St and Tucker Blvd,38.6289,-90.1977,0,1,Shot - Wounded/Injured
2478475,12/9/22,Missouri,Saint Louis,,300 block of North 9th St,38.6289,-90.1935,0,1,"Shot - Wounded/Injured
Drive-by (car to street, car to car)"
2408448,9/5/22,Missouri,Saint Louis,,48 N Leonor K Sullivan Blvd,38.6296,-90.1821,1,2,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, suicide)
Possession of gun by felon or prohibited person"
2247817,3/5/22,Missouri,Saint Louis,,N 4th St and Washington Ave,38.6297,-90.187,1,0,"Shot - Dead (murder, accidental, suicide)
Domestic Violence"
2225445,2/1/22,Missouri,Saint Louis,,N Tucker Blvd and Olive St,38.6297,-90.1974,0,2,Shot - Wounded/Injured
2308783,5/22/22,Missouri,Saint Louis,,N 4th St and Washington Ave,38.6297,-90.187,0,1,Shot - Wounded/Injured
2303852,5/15/22,Missouri,Saint Louis,,1500 block of Pine St,38.6298,-90.2019,0,2,Shot - Wounded/Injured
2473651,12/3/22,Missouri,Saint Louis,,400 block of N 10th St,38.6299,-90.1943,1,0,"Shot - Dead (murder, accidental, suicide)"
2454780,11/6/22,Missouri,Saint Louis,,S Newstead Ave and Chouteau Ave,38.6299,-90.2579,0,1,"Shot - Wounded/Injured
Drive-by (car to street, car to car)
Road rage"
2436346,10/11/22,Missouri,Saint Louis,,900 block of Locust St,38.6299,-90.1943,0,1,"Shot - Wounded/Injured
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator shot"
2338942,6/23/22,Missouri,Saint Louis,,110 N 17th St,38.63,-90.2045,0,1,Shot - Wounded/Injured
2328605,6/12/22,Missouri,Saint Louis,,Papin St and S Boyle Ave,38.6304,-90.2536,0,1,Shot - Wounded/Injured
2475818,12/7/22,Missouri,Saint Louis,,310 N 15th St,38.6309,-90.2008,0,1,"Shot - Wounded/Injured
Accidental Shooting
Accidental Shooting - Injury
Accidental/Negligent Discharge
Self-Inflicted (not suicide or suicide attempt - NO PERP)
Officer Involved Incident
Officer Involved Shooting - Accidental discharge - no injury required
Officer Involved Shooting - subject/suspect/perpetrator shot
School Incident
School Shooting - elementary/secondary school"
2400213,8/27/22,Missouri,Saint Louis,,1000 block of Washington Ave,38.6311,-90.1945,0,1,Shot - Wounded/Injured
2233178,2/13/22,Missouri,Saint Louis,,1100 block of Washington Ave,38.6313,-90.1955,0,1,"Shot - Wounded/Injured
Shootout (where VENN diagram of shooters and victims overlap)"
2406845,9/4/22,Missouri,Saint Louis,,Washington Ave and Tucker Blvd,38.6318,-90.1968,0,3,Shot - Wounded/Injured
2384433,8/10/22,Missouri,Saint Louis,,300 block of S Grand Blvd,38.632,-90.2325,1,0,"Shot - Dead (murder, accidental, suicide)"
2252112,3/11/22,Missouri,Saint Louis,,1520 Washington Ave,38.6326,-90.2023,1,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, suicide)
House party / Block Party / Park Party"
2347879,7/2/22,Missouri,Saint Louis,,1300 block of Convention Plz,38.6333,-90.1973,0,1,Shot - Wounded/Injured
2374968,7/31/22,Missouri,Saint Louis,,1300 block of Convention Plz,38.6333,-90.1973,0,2,Shot - Wounded/Injured
2388344,8/15/22,Missouri,Saint Louis,,N 18th St and Washington Ave,38.6335,-90.205,0,1,Shot - Wounded/Injured
2364895,7/20/22,Missouri,Saint Louis,,N 20th St and Washington Ave,38.634,-90.2077,0,3,"Shot - Wounded/Injured
Shootout (where VENN diagram of shooters and victims overlap)
House party / Block Party / Park Party"
2381259,8/5/22,Missouri,Saint Louis,,2709 Locust St,38.6349,-90.2162,1,0,"Shot - Dead (murder, accidental, suicide)
Domestic Violence"
2373980,7/30/22,Missouri,Saint Louis,,700 block of N 21st St,38.6349,-90.209,0,2,Shot - Wounded/Injured
2267398,3/31/22,Missouri,Saint Louis,,4000 block of Laclede Ave,38.6362,-90.2443,2,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, suicide)"
2424501,8/22/22,Missouri,Saint Louis,,4400 block of Forest Park Ave,38.6371,-90.2568,0,1,Shot - Wounded/Injured
2394451,8/21/22,Missouri,Saint Louis,,N 14th St and Biddle St,38.6379,-90.1975,0,1,Shot - Wounded/Injured
2451724,11/2/22,Missouri,Saint Louis,,1700 block of Carr St,38.638,-90.2032,0,1,"Shot - Wounded/Injured
Drive-by (car to street, car to car)"
2330764,6/14/22,Missouri,Saint Louis,,1400 block of Commercial St,38.6383,-90.1813,1,0,"Shot - Dead (murder, accidental, suicide)
Defensive Use
Defensive Use - Victim stops crime
Defensive Use - Crime occurs, victim shoots subject/suspect/perpetrator
Defensive Use - Stand Your Ground/Castle Doctrine established"
2256541,3/17/22,Missouri,Saint Louis,,1400 block of N 8th St,38.6383,-90.1888,0,1,Shot - Wounded/Injured
2424479,9/26/22,Missouri,Saint Louis,,1100 block of Long Way,38.6383,-90.204,1,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, suicide)"
2374973,7/30/22,Missouri,Saint Louis,,4451 Forest Park Ave,38.6384,-90.2575,1,0,"Shot - Dead (murder, accidental, suicide)"
2452933,11/4/22,Missouri,Saint Louis,,1416 N 10th St,38.639,-90.1909,1,0,"Shot - Dead (murder, accidental, suicide)"
2399311,8/27/22,Missouri,Saint Louis,,1400 block of N 13th St,38.6393,-90.1943,1,0,"Shot - Dead (murder, accidental, suicide)"
2438315,10/13/22,Missouri,Saint Louis,,3000 block of Franklin Ave,38.6394,-90.2205,0,1,Shot - Wounded/Injured
2389962,8/16/22,Missouri,Saint Louis,,N 18th St and O'Fallon St,38.6402,-90.202,0,1,Shot - Wounded/Injured
2490381,12/29/22,Missouri,Saint Louis,,1800 block of Cass Ave,38.6406,-90.2009,1,0,"Shot - Dead (murder, accidental, suicide)"
2334855,6/18/22,Missouri,Saint Louis,,1400 block of Cochran Pl,38.6408,-90.197,1,0,"Shot - Dead (murder, accidental, suicide)"
2453602,11/5/22,Missouri,Saint Louis,,1400 block of Cass Ave,38.6411,-90.1955,1,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, suicide)"
2326878,6/9/22,Missouri,Saint Louis,,12800 block of Gamble St,38.6413,-90.2159,1,0,"Shot - Dead (murder, accidental, suicide)"
2382100,8/8/22,Missouri,Saint Louis,,1515 N 13th St,38.6416,-90.1943,0,2,"Shot - Wounded/Injured
Accidental Shooting
Accidental Shooting - Injury
Accidental/Negligent Discharge
Stray bullet"
2376741,8/2/22,Missouri,Saint Louis,,1500 block of Cass Ave,38.6417,-90.1975,1,0,"Shot - Dead (murder, accidental, suicide)"
2394639,8/19/22,Missouri,Saint Louis,,W Pine Blvd and Euclid Ave,38.6418,-90.262,0,1,"Shot - Wounded/Injured
Accidental Shooting
Accidental Shooting - Injury
Accidental/Negligent Discharge
Stray bullet
Defensive Use
Drive-by (car to street, car to car)
Shootout (where VENN diagram of shooters and victims overlap)
Road rage"
2250965,3/10/22,Missouri,Saint Louis,,1800 block of Murphy Park Dr,38.6419,-90.2021,0,1,Shot - Wounded/Injured
2478485,12/10/22,Missouri,Saint Louis,,N Theresa Ave and Bell Ave,38.642,-90.2281,1,0,"Shot - Dead (murder, accidental, suicide)"
2432814,10/7/22,Missouri,Saint Louis,,Cass Ave and N 16th St,38.642,-90.1984,0,1,Shot - Wounded/Injured
2233171,2/13/22,Missouri,Saint Louis,,900 N Grand Blvd,38.642,-90.2302,0,1,"Shot - Wounded/Injured
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator shot"
2472241,11/30/22,Missouri,Saint Louis,,1500 Hadley St,38.6421,-90.1925,1,0,"Shot - Dead (murder, accidental, suicide)"
2282003,4/16/22,Missouri,Saint Louis,,N 17th St and Cass Ave,38.6423,-90.1996,0,1,Shot - Wounded/Injured
2364900,7/19/22,Missouri,Saint Louis,,2900 block of James Cool Papa Bell Ave,38.6427,-90.2178,1,0,"Shot - Dead (murder, accidental, suicide)"
2301066,5/12/22,Missouri,Saint Louis,,2900 block of James Cool Papa Bell Ave,38.6427,-90.2178,0,1,Shot - Wounded/Injured
2425747,9/26/22,Missouri,Saint Louis,,Mullanphy St and N 15th St,38.6432,-90.1969,0,1,Shot - Wounded/Injured
2389206,8/15/22,Missouri,Saint Louis,,3000 block of Thomas St,38.6436,-90.2202,0,1,"Shot - Wounded/Injured
Defensive Use
Drive-by (car to street, car to car)
Shootout (where VENN diagram of shooters and victims overlap)
Road rage"
2286433,4/24/22,Missouri,Saint Louis,,2005 N Florissant Ave,38.6447,-90.1974,1,0,"Shot - Dead (murder, accidental, suicide)
Possession of gun by felon or prohibited person"
2393921,8/20/22,Missouri,Saint Louis,,N Grand Blvd and Page Blvd,38.6459,-90.2273,0,1,"Shot - Wounded/Injured
Drive-by (car to street, car to car)
Shootout (where VENN diagram of shooters and victims overlap)"
2477247,12/8/22,Missouri,Saint Louis,,1445 Webster Ave,38.6463,-90.2227,0,1,Shot - Wounded/Injured
2375587,8/1/22,Missouri,Saint Louis,,1400 N Grand Blvd,38.6468,-90.226,0,1,"Shot - Wounded/Injured
Car-jacking"
2281121,4/17/22,Missouri,Saint Louis,,250 DeBaliviere Ave,38.6469,-90.2854,1,0,"Shot - Dead (murder, accidental, suicide)"
2378421,8/2/22,Missouri,Saint Louis,,5300 block of  Pershing Ave,38.6475,-90.2744,1,0,"Shot - Dead (murder, accidental, suicide)"
2346847,7/2/22,Missouri,Saint Louis,,1000 block of N Sarah St,38.6476,-90.2406,2,0,"Shot - Dead (murder, accidental, suicide)"
2335309,6/19/22,Missouri,Saint Louis,,4200 block of Enright Ave,38.6476,-90.2453,0,1,Shot - Wounded/Injured
2314498,5/28/22,Missouri,Saint Louis,,Page Blvd and Vandeventer Ave,38.6488,-90.2339,0,1,Shot - Wounded/Injured
2282011,4/17/22,Missouri,Saint Louis,,4700 block of Olive St,38.6495,-90.2579,0,1,Shot - Wounded/Injured
2317238,5/30/22,Missouri,Saint Louis,,1400 block of Warren St,38.6497,-90.1969,0,1,Shot - Wounded/Injured
2412706,9/11/22,Missouri,Saint Louis,,2800 N Florissant Ave,38.6509,-90.1998,1,0,"Shot - Dead (murder, accidental, suicide)
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator shot"
2266828,3/29/22,Missouri,Saint Louis,,700 block of Walton Ave,38.6511,-90.2576,1,0,"Shot - Dead (murder, accidental, suicide)"
2261411,3/22/22,Missouri,Saint Louis,,Delmar Blvd and N Euclid Ave,38.6513,-90.2605,0,1,Shot - Wounded/Injured
2480041,12/12/22,Missouri,Saint Louis,,5020 Delmar Blvd,38.6513,-90.2644,0,1,"Shot - Wounded/Injured
Drive-by (car to street, car to car)"
2382089,8/8/22,Missouri,Saint Louis,,2500 block of N Broadway,38.6514,-90.1894,1,0,"Shot - Dead (murder, accidental, suicide)"
2230621,2/9/22,Missouri,Saint Louis,,St Louis Ave and N 21st St,38.6514,-90.2036,0,1,Shot - Wounded/Injured
2300035,5/10/22,Missouri,Saint Louis,,2200 block of St Louis Ave,38.6516,-90.2056,1,0,"Shot - Dead (murder, accidental, suicide)"
2443775,10/23/22,Missouri,Saint Louis,,700 block of N Euclid Ave,38.6518,-90.2601,1,0,"Shot - Dead (murder, accidental, suicide)"
2282765,4/18/22,Missouri,Saint Louis,,Cote Brilliante Ave and Vandeventer Ave,38.6522,-90.2309,0,1,Shot - Wounded/Injured
2242428,2/25/22,Missouri,Saint Louis,,2700 block of Bacon St,38.6525,-90.2214,1,0,"Shot - Dead (murder, accidental, suicide)"
2268841,4/2/22,Missouri,Saint Louis,,700 block of Aubert Ave,38.6525,-90.2619,1,0,"Shot - Dead (murder, accidental, suicide)"
2303822,5/14/22,Missouri,Saint Louis,,Enright Ave,38.6531,-90.2669,0,1,"Shot - Wounded/Injured
Drive-by (car to street, car to car)"
2428779,10/1/22,Missouri,Saint Louis,,900 block of Walton Ave,38.6531,-90.2572,1,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, suicide)"
2444248,10/23/22,Missouri,Saint Louis,,Delmar Blvd and Clara Ave,38.6537,-90.2821,1,0,Shot - Wounded/Injured
2255998,3/16/22,Missouri,Saint Louis,,4400 block of Page Blvd,38.6543,-90.2474,1,0,"Shot - Dead (murder, accidental, suicide)"
2255956,3/17/22,Missouri,Saint Louis,,3500 block of St Louis Ave,38.6544,-90.2206,0,1,Shot - Wounded/Injured
2337846,6/21/22,Missouri,Saint Louis,,930 N Kingshighway Blvd,38.6548,-90.2627,1,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, suicide)"
2238255,2/20/22,Missouri,Saint Louis,,939 N Kingshighway Blvd,38.6549,-90.2633,0,2,Shot - Wounded/Injured
2473661,12/3/22,Missouri,Saint Louis,,Enright Ave and Clara Ave,38.6549,-90.282,0,1,"Shot - Wounded/Injured
Armed robbery with injury/death and/or evidence of DGU found
Car-jacking"
2337854,6/20/22,Missouri,Saint Louis,,1200 block of N Taylor,38.655,-90.2494,0,2,Shot - Wounded/Injured
2409926,9/8/22,Missouri,Saint Louis,,2800 block of N Grand Blvd,38.6552,-90.2207,1,0,"Shot - Dead (murder, accidental, suicide)"
2461416,11/16/22,Missouri,Saint Louis,,1100 block of Aubert Ave,38.6554,-90.2599,1,0,"Shot - Dead (murder, accidental, suicide)"
2475622,12/6/22,Missouri,Saint Louis,,N Taylor Ave and Page Blvd,38.6557,-90.2496,0,1,Shot - Wounded/Injured
2244270,2/27/22,Missouri,Saint Louis,,6191 Delmar Blvd,38.6558,-90.2992,0,1,"Shot - Wounded/Injured
Shootout (where VENN diagram of shooters and victims overlap)"
2267912,3/31/22,Missouri,Saint Louis,,4200 block of E Cote Brilliante Ave,38.656,-90.2396,0,2,Shot - Wounded/Injured
2365852,7/21/22,Missouri,Saint Louis,,1100 block of N Kingshighway Blvd,38.6561,-90.2627,1,0,"Shot - Dead (murder, accidental, suicide)"
2447397,10/24/22,Missouri,Saint Louis,,Sullivan Ave and Elliott Ave,38.6564,-90.2143,0,1,Shot - Wounded/Injured
2247030,3/5/22,Missouri,Saint Louis,,2811 E Prairie Ave,38.6566,-90.2248,0,2,"Shot - Wounded/Injured
Bar/club incident - in or around establishment"
2272961,4/7/22,Missouri,Saint Louis,,660 Rosedale Ave,38.6569,-90.296,0,1,"Shot - Wounded/Injured
Armed robbery with injury/death and/or evidence of DGU found
Car-jacking"
2245646,3/2/22,Missouri,Saint Louis,,2400 block of Whittier St,38.6572,-90.236,1,0,"Shot - Dead (murder, accidental, suicide)"
2302418,5/14/22,Missouri,Saint Louis,,2816 Vandeventer Ave,38.6577,-90.2268,1,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, suicide)
Bar/club incident - in or around establishment"
2391112,8/17/22,Missouri,Saint Louis,,4300 block of Garfield Ave,38.658,-90.242,2,0,"Shot - Dead (murder, accidental, suicide)"
2294306,5/3/22,Missouri,Saint Louis,,3400 block of Blair Ave,38.6581,-90.1985,0,1,"Shot - Wounded/Injured
Armed robbery with injury/death and/or evidence of DGU found"
2461424,11/16/22,Missouri,Saint Louis,,2601 Whittier St,38.6584,-90.2363,0,1,Shot - Wounded/Injured
2438864,10/16/22,Missouri,Saint Louis,,5800 block of Cabanne Ave,38.6587,-90.2866,0,1,Shot - Wounded/Injured
2467197,11/23/22,Missouri,Saint Louis,,Vernon Ave and Union Blvd,38.659,-90.2723,1,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, suicide)"
2337851,6/21/22,Missouri,Saint Louis,,St Louis Ave and Bishop P L Scott Ave,38.6592,-90.229,0,1,Shot - Wounded/Injured
2365867,7/20/22,Missouri,Saint Louis,,N Sarah St and Maffitt Ave,38.6593,-90.232,0,1,Shot - Wounded/Injured
2229635,2/8/22,Missouri,Saint Louis,,4100 block of Maffitt Ave,38.6594,-90.2321,0,1,Shot - Wounded/Injured
2379612,8/4/22,Missouri,Saint Louis,,4300 block of St Ferdinand Ave,38.6598,-90.2413,1,0,"Shot - Dead (murder, accidental, suicide)"
2294293,5/4/22,Missouri,Saint Louis,,3500 block of N 11th St,38.6599,-90.1969,0,1,"Shot - Wounded/Injured
Accidental Shooting
Accidental Shooting - Injury
Accidental/Negligent Discharge
Self-Inflicted (not suicide or suicide attempt - NO PERP)
Playing with gun
Child Involved Incident
Child picked up & fired gun
Child injured self"
2380561,8/5/22,Missouri,Saint Louis,,2000 block of Salisbury St,38.6599,-90.2029,1,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, suicide)"
2468555,11/25/22,Missouri,Saint Louis,,4000 block of Labadie Ave,38.66,-90.2287,1,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, suicide)"
2352776,7/7/22,Missouri,Saint Louis,,1500 block of Marcus Ave,38.6602,-90.2535,1,0,"Shot - Dead (murder, accidental, suicide)"
2404186,8/18/22,Missouri,Saint Louis,,Academy Ave and Page Blvd,38.6603,-90.2657,0,1,"Shot - Wounded/Injured
Drive-by (car to street, car to car)"
2367463,7/22/22,Missouri,Saint Louis,,5300 block of Bartmer Ave,38.6607,-90.273,0,1,Shot - Wounded/Injured
2272657,4/5/22,Missouri,Saint Louis,,5000 block of Minerva Ave,38.6607,-90.2623,1,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, suicide)
Drive-by (car to street, car to car)"
2249719,3/8/22,Missouri,Saint Louis,,3900 block of N 25th St,38.661,-90.2093,1,0,"Shot - Dead (murder, accidental, suicide)"
2203391,1/2/22,Missouri,Saint Louis,,3710 N Grand Blvd,38.6615,-90.216,0,2,"Shot - Wounded/Injured
Domestic Violence
Kidnapping/abductions/hostage
Possession of gun by felon or prohibited person"
2265675,3/29/22,Missouri,Saint Louis,,Hodiamont Ave and Maple Ave,38.6618,-90.2942,1,0,"Shot - Dead (murder, accidental, suicide)"
2263758,3/26/22,Missouri,Saint Louis,,N 11th St and Salisbury St,38.6618,-90.1979,1,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, suicide)"
2309655,5/21/22,Missouri,Saint Louis,,4000 block of N 25th St,38.662,-90.2098,1,0,"Shot - Dead (murder, accidental, suicide)"
2375447,8/1/22,Missouri,Saint Louis,,3900 block of N 20th St,38.6623,-90.2038,1,0,"Shot - Dead (murder, accidental, suicide)"
2417969,9/17/22,Missouri,Saint Louis,,4700 block of Leduc St,38.6626,-90.2519,1,0,"Shot - Dead (murder, accidental, suicide)"
2469153,11/26/22,Missouri,Saint Louis,,4700 block of Leduc St,38.6626,-90.2519,1,0,"Shot - Dead (murder, accidental, suicide)"
2297208,5/7/22,Missouri,Saint Louis,,5200 block of Ridge Ave,38.6626,-90.2676,1,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, suicide)"
2335306,6/19/22,Missouri,Saint Louis,,1451 N Kingshighway Blvd,38.6628,-90.2619,1,0,"Shot - Dead (murder, accidental, suicide)
Shootout (where VENN diagram of shooters and victims overlap)"
2427087,9/29/22,Missouri,Saint Louis,,4600 block of St Ferdinand Ave,38.6629,-90.2485,1,0,"Shot - Dead (murder, accidental, suicide)"
2456846,11/8/22,Missouri,Saint Louis,,Dr MLK Dr and Kingshighway Blvd,38.6631,-90.2617,0,1,"Shot - Wounded/Injured
Drive-by (car to street, car to car)"
2418979,9/19/22,Missouri,Saint Louis,,4000 block of Lexington Ave,38.6634,-90.2261,1,0,"Shot - Dead (murder, accidental, suicide)"
2306105,5/17/22,Missouri,Saint Louis,,4300 block of Labadie Ave,38.6638,-90.2377,0,1,Shot - Wounded/Injured
2413056,9/12/22,Missouri,Saint Louis,,4000 block of Palm St,38.6641,-90.2256,0,2,"Shot - Wounded/Injured
Child Involved Incident
Child injured (not child shooter)"
2367469,7/23/22,Missouri,Saint Louis,,Kingshighway Blvd and Aldine Pl,38.6641,-90.2609,0,1,"Shot - Wounded/Injured
Drive-by (car to street, car to car)"
2302421,5/15/22,Missouri,Saint Louis,,2900 block of N Newstead Ave,38.6642,-90.2401,0,1,Shot - Wounded/Injured
2222557,1/29/22,Missouri,Saint Louis,,4900 block of Cote Brilliante,38.6643,-90.257,3,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)"
2297641,5/8/22,Missouri,Saint Louis,,1300 block of Montclair Ave,38.6645,-90.2788,1,0,"Shot - Dead (murder, accidental, suicide)"
2360493,7/15/22,Missouri,Saint Louis,,N Euclid Ave and Leduc St,38.6647,-90.2566,1,0,"Shot - Dead (murder, accidental, suicide)"
2217209,1/21/22,Missouri,Saint Louis,,Kossuth Ave and N Grand Blvd,38.6648,-90.2142,0,1,Shot - Wounded/Injured
2385846,8/12/22,Missouri,Saint Louis,,5166 Dr Martin Luther King Dr,38.6652,-90.2671,1,3,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, suicide)
Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)
Bar/club incident - in or around establishment"
2336357,6/21/22,Missouri,Saint Louis,,Temple Pl and Page Blvd,38.6655,-90.2805,2,0,"Shot - Dead (murder, accidental, suicide)"
2427656,9/30/22,Missouri,Saint Louis,,1300 block of Temple Pl,38.6655,-90.2805,1,0,"Shot - Dead (murder, accidental, suicide)"
2295648,5/5/22,Missouri,Saint Louis,,3715 Natural Bridge Ave,38.6656,-90.2215,1,0,"Shot - Dead (murder, accidental, suicide)"
2300028,5/5/22,Missouri,Saint Louis,,3715 Natural Bridge Ave,38.6656,-90.2215,1,0,"Shot - Dead (murder, accidental, suicide)"
2317251,5/30/22,Missouri,Saint Louis,,1900 block of Penrose St,38.6657,-90.2047,0,1,"Shot - Wounded/Injured
House party / Block Party / Park Party"
2323512,6/6/22,Missouri,Saint Louis,,4200 block of Pleasant St,38.6658,-90.2106,1,0,"Shot - Dead (murder, accidental, suicide)"
2347873,7/1/22,Missouri,Saint Louis,,Dr Martin Luther King Dr and Union Blvd,38.6658,-90.2677,0,1,Shot - Wounded/Injured
2422262,9/23/22,Missouri,Saint Louis,,4200 block of Pleasant St,38.6658,-90.2106,0,1,Shot - Wounded/Injured
2396060,8/22/22,Missouri,Saint Louis,,3600 block of Lee Ave,38.666,-90.2133,1,0,"Shot - Dead (murder, accidental, suicide)"
2284680,4/21/22,Missouri,Saint Louis,,2713 Marcus Ave,38.6663,-90.2493,0,2,"Shot - Wounded/Injured
Bar/club incident - in or around establishment"
2483862,12/17/22,Missouri,Saint Louis,,Lotus Ave and Kingshighway Blvd,38.6664,-90.2593,0,1,Shot - Wounded/Injured
2355643,7/9/22,Missouri,Saint Louis,,Penrose St and N Grand Blvd,38.6666,-90.2128,1,0,"Shot - Dead (murder, accidental, suicide)"
2486406,12/21/22,Missouri,Saint Louis,,Penrose St and N Grand Blvd,38.6666,-90.2128,0,1,Shot - Wounded/Injured
2293351,5/3/22,Missouri,Saint Louis,,4200 block of N Grand Blvd,38.6667,-90.2122,1,1,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, suicide)"
2425741,9/27/22,Missouri,Saint Louis,,1300 block of Goodfellow Blvd,38.6669,-90.2832,1,0,"Shot - Dead (murder, accidental, suicide)"
2348590,7/3/22,Missouri,Saint Louis,,Maffitt Ave,38.6669,-90.2494,0,2,Shot - Wounded/Injured
2243339,2/28/22,Missouri,Saint Louis,,1620 N Union Blvd,38.667,-90.2666,0,1,Shot - Wounded/Injured
2268847,4/1/22,Missouri,Saint Louis,,4300 block of N Florissant Ave,38.6671,-90.2086,0,1,"Shot - Wounded/Injured
Child Involved Incident
Child injured (not child shooter)"
2294800,5/5/22,Missouri,Saint Louis,,4200 block of Obear Ave,38.6673,-90.2134,1,0,"Shot - Dead (murder, accidental, suicide)"
2247012,3/4/22,Missouri,Saint Louis,,1500 block of Arlington Ave,38.6673,-90.2706,0,1,Shot - Wounded/Injured
2409542,9/7/22,Missouri,Saint Louis,,1171 Hodiamont Ave,38.6675,-90.2917,1,0,"Shot - Dead (murder, accidental, suicide)
Officer Involved Incident
Officer Involved Shooting - subject/suspect/perpetrator killed"
2220375,1/26/22,Missouri,Saint Louis,,4266 Natural Bridge Ave,38.6675,-90.2327,1,3,"Shot - Wounded/Injured
Shot - Dead (murder, accidental, suicide)
Officer Involved Incident
Officer Involved Shooting - Officer shot
Officer Involved Shooting - subject/suspect/perpetrator killed
Bar/club incident - in or around establishment
Armed robbery with injury/death and/or evidence of DGU found
Possession of gun by felon or prohibited person"
